21205419,169
21270407,169
21304369,169
21328106,169
18142367,168
18320314,168
18439073,168
18582888,168
19747455,168
20157656,168
20243504,168
20635148,168
20731222,168
20831132,168
20855989,168
20875186,168
20948499,168
20968940,168
21001927,168
21081631,168
21113064,168
21123816,168
21180018,168
21197144,168
21211041,168
21270231,168
21270263,168
21270481,168
21286815,168
21318873,168
21323245,168
21356438,168
21367263,168
21395896,168
11108197,167
17389623,167
18675658,167
19694809,167
19942128,167
20026344,167
20037856,167
20248439,167
20521040,167
20582637,167
20871473,167
20875879,167
20907390,167
20998681,167
21045853,167
21123797,167
21182817,167
21294483,167
21300796,167
11801448,166
17170463,166
17811191,166
18148159,166
18165794,166
19175420,166
19590631,166
19728667,166
19838886,166
19839959,166
19973349,166
20002142,166
20026346,166
20490837,166
20601468,166
20811388,166
20865327,166
20869706,166
20880200,166
20883075,166
20911421,166
20911500,166
20973366,166
21009075,166
21079815,166
21095751,166
21203509,166
21300728,166
21301334,166
21306116,166
21306866,166
21318804,166
21349684,166
19077146,165
19524135,165
20229013,165
20306915,165
20923949,165
21109911,165
21183007,165
21257836,165
21300807,165
21312305,165
15994350,164
17396139,164
17836059,164
18352309,164
19334450,164
19937749,164
20727308,164
20733179,164
20792974,164
20868790,164
20924008,164
20929024,164
20999581,164
21117639,164
21120917,164
21132484,164
21135816,164
21172545,164
21183058,164
21198294,164
21304380,164
21308394,164
21316849,164
21319476,164
17339982,163
17407288,163
19642591,163
19753890,163
19817794,163
20478352,163
20509301,163
20548172,163
20840630,163
20862486,163
20864958,163
20998141,163
21048467,163
21096202,163
21117614,163
21169813,163
21182206,163
21197137,163
21197148,163
21286839,163
21294484,163
21301670,163
21316382,163
21319548,163
18103303,162
18578287,162
18675661,162
18711328,162
19761651,162
19804653,162
20514637,162
20836076,162
20856048,162
20881002,162
21001352,162
21053324,162
21073041,162
21124704,162
21187483,162
21197151,162
21197155,162
21270552,162
21302121,162
21319645,162
21345844,162
17677940,161
18309924,161
19619503,161
19749924,161
19861965,161
20157722,161
20618383,161
20643800,161
20793001,161
20831208,161
20933342,161
21055625,161
21172549,161
21208562,161
21352948,161
11337391,160
19794722,160
19838879,160
19947785,160
19962044,160
20158651,160
